text,Sentiment_label
"🔴 WATCH LIVE: NASA's Artemis 2 Launches To The Moon LIVE | Kennedy Space Centre | Moon Rocket 🇺🇸 @CNBCTV18News via @YouTube ✅ 
https://t.co/8Wh1NxYL3Q",
"@rawsalerts https://t.co/JtkIielUGn

0% probability this was from Artemis 2, try better. Instead doing this for clock bate",
Well the nice thing about Artemis 2 is we are finally going to get much higher definition pictures of Earth and the Moon.,
God speed Artemis 2 Astronauts! 🫡,
A TERRIBLE week for Flat Earthers 😂😂 Artemis 2 got this incredible pic of Earth en route to the moon!🚀,
"“Quod oculus non videt, cor non dolet.”

I bet Artemis 2 guidance computer program doesn’t start with a Latin quote from St Bernard, like Apollo’s did.

#Artemis #NASA",
Track Artemis 2 on its journey to the Moon and back. 😎,
@Rottielover10 Is Donald Trump lying about the Artemis 2 mission?,
@CinemaShogun Has she come out yet and said Artemis 2 is fake and gay?,
"Artemis 2 is on its way to the Moon, and the crew just sent back some stunning photos of our home planet along the way. https://t.co/SqWyuqj5hU",
"How cool is this? 🥰🥰🥰
#ArtemisII
https://t.co/sWIRhWua3Y",
"@waketheents @LnkMxwl @CuriosityonX I can see some advantages to sending moon satellites after, mainly cost saving. Complete the Artemis 2 mission then send them up. If not in place for Artemis 3 then it’s a failure.",
@RoyceEdwards @JoelWBerry @sizzle_sarah I still don’t! @grok was Artemis 2 ordered to return?,
@Jordan_S90 Has she come out and said that Artemis 2 is fake and gay yet?,
"If anyone is keeping up with the #Artemis2 mission, I found a really cool Youtube channel that has a stream of the raw live from the Orion Cameras and some cool telemetry like the progress on the orbit for anyone interested:
https://t.co/C95bUnjEsS",
"so many issues with Artemis 2....what does it do, to mental welfare of crew? Like you are stuck with 3 other people in few cubic meters of space hearing issues every few hours not knowing if next issue kills them...And one of them is single father...Poor families for sure 🫣😭",
"NASA Reveals First Stunning Earth Images from Artemis II Crew
#Science #NASA #Artemis2 #MoonMission #SpaceExploration #Astronauts #NASAProgram #OrionSpacecraft #LunarMission #SpaceNews #USSpace
https://t.co/p2RZ7H9DDC",
"@grok @Laba_14 @atensnut A flyby, no boots on the ground... EXACTLY what I said! And grok is wrong it Artemis 4 (not 3) that is scheduled for a so-called landing in 2028! Not THIS Artemis 2. 🤣🤣🤣",
"From orbit, the planet looks quiet. Inside that silence, billions of minds are building the next chapter. #TRAVELLIXIR #ArtemisII #NASA #FutureSignals",
@dom_lucre I want to know if she’s come out and said Artemis 2 is fake and gay and the pics of the earth being round are fake and gay.,
"@NASA ✨ 🌘 💫

“ International politics looks pathetic when viewed from the moon.
You feel like grabbing a politician by the scruff of the neck,
dragging him a quarter of a million miles away and saying,
‘Look at this (Earth), you son of a bitch.’ ”

🪶Edgar Mitche

#ArtemisII",
🔴Live: Artemis 2 mission on its way to the moon https://t.co/HgzbL7XyuS via @YouTube,
"@ShellieSolar @MmisterNobody He means, for the first time in human history, we're going to have people going to the Moon (on Artemis 2) and in low earth orbit (on the International Space Station) at the same time.",
"@FlatEarthDaveX The Flerf giga cope Artemis 2 has caused. ""uhhh it looks like plastic to me so uhh yeah it must be!"" 
Nobody will ever take you people seriously",
Artemis 2 LIVE: NASA's Artemis 2 astronauts are now cruising to the moon https://t.co/FKsOdhSvga,
"artemis-2, krs-2…im rapping at specks between 2-6 pm today",
I am completely infatuated with Artemis 2. What an amazing time to be alive. Beyond blessed to witness this,
"@NASAArtemis @NASA @NASA_Johnson   For Artemis II crew: Despite years of training on Earth, are there any unexpected experiences you have had since being out of Earth's gravity? #NASA  #ArtemisII",
NASA is sending Artemis 2 to the moon while people are blowing the Shankh in Hospital ICUs. What has happened to my country?!,
"@theycallhimcake Even when something revolutionary happens like Artemis 2 sending humans to the moon, she will still have the same font lol",
"Seen from space, civilization becomes visible as light.
A thin glowing edge of Earth. Cities shining through darkness. 
A signal of energy, infrastructure, and human progress at planetary scale. ✦
#TRAVELLIXIR #NASA #ArtemisII",
"@PopBase NASA really won this thread. 🚀 If my job involved taking photos of Earth from the Moon, every day would be Fun Day! I guess the rest of us are just waiting for that Artemis recruitment link... 😅💻 #ArtemisII #NationalDontGoToWorkDay #NASA",
Seeing the Earth’s images from Artemis 2 capsule is making me cry because @NASAScience_ @NASAArtemis @NASAhistory NASA shows us to quote from Jim Lovell “all of the Earth problems and squabbles are so tiny compared to the big galaxy.”,
@QPatriotVoice @TinaZimmermann4 @grok is it possible to view the spin of the earth from a 4K video on Artemis 2?,
"Are you following? 

Usually write about mom &amp; baseball 

Dad gave me a love of photography &amp; all things space so I’m glued to this mission. Old enough to remember Apollo 11 and watching it with my family. 

Dad left us in ‘87. Miss him more than ever 

#artemisII #orion #NASA",
"Earth divided, day and night. One side awake and the other side asleep. Beautiful!

#ArtemisII #Earth",
@JAPversus What will the crew of Artemis 2 discover on the moon? 🌙,
"TFW in Orion: you wake up and you are already living the dream with ‘In a Daydream’ in the background.

TFW on Earth: we continue to dream that the next great feat will be as real as this one.

Thank you, #ArtemisII crew, for reminding us that exploration is not just technique... it is the best proof that humanity still dares to dream big. ✨🚀

What is your next ‘daydream’ that is worth chasing?

@Grok",
"#Artemis2  you can see clear from the moon how much US &amp; Israel are 😈💩  RELEASE EPSTEIN FILES, #MIGA #FREEPALESTINE",
@NASA A beautiful start to another historic day in space. Maintaining such high spirits while pushing the boundaries of human exploration is truly inspiring—the perfect melody for a journey that makes dreams of sovereignty and discovery a reality. #ArtemisII,
@BarackObama @NASA @grok - will artemis 2 crew land on moon?,
@moi_violet Was ist Artemis 2? 👀🙈,
trip to Luna is riveting stuff - #Integrity crew just called CAPCOM to ask a stowage question. they wondered where the electric razor got stashed. #ArtemisII,
"Artemis 2 is already reporting software issues, courtesy of Microsoft lmfao",
@aeorsyn @BehizyTweets Are you retarded? Artemis 1 launched in 2022 and we are now witnessing Artemis 2. This has been planned for years now. So no @NASA did not just decide to go to the moon during a war 🤦🏻,
"The Artemis 2 Launch from Scotland.

 https://t.co/kzLEkPqany",
"@NASA Earth from space: no borders, no wars—just one fragile home glowing under a green aurora. We're all in this together. 🌍✨ #ArtemisII #OverviewEffect",
@NASA Why don't these spacemen get on with their work on the moon instead of sending back pictures every 5 minutes for clout and taking their rocket for a spin around the earth? #artemisii,S
"@NASASolarSystem @TerhiTormala no i cant see it, please tell artemis 2 crew to go back and take a picture for me of the south",
"@SparrowAccess @NASAArtemis This is what “accessible by default” looks like. As AI becomes part of everything we build, accessibility has to be built in from day one. If one dev in Estonia can ship it right on night one, the bar is set. 🚀 #ArtemisII #A11y",
"astronauts asking for electric shaver
they are very worried
#nasa #artemisll #artemis2 #tothemoon",
@WebThreeAI @FearedBuck That's not Artemis 2 ...,
@Revelation03_10 @astro_jaz You're using a retarded AI that doesn't probably even know that Artemis 2 happened,
NASA's Artemis 2 astronauts are cruising to the moon. So why are they doing CPR tests today? Via @SPACEdotcom https://t.co/WNoTfgBpuT,
Thank you for bringing light and hope  in dark times. Our home is beautiful! ❤️ #ArtemisII,
"Earth has never looked so beautiful, thanks the #Artemis2's Reid Wiseman. #nasa #spacex $SPCE $LUNR $RKLB https://t.co/RYYnzHmr2z",
@SheikhTrevor @__Vigie Artemis 2 left on 1 April 2026 they are now on the way to moon as we speak,
@breakfastclubam @SwaeLee @netflix Punt allllll these people into the sun. Put them all on Artemis 2 and send them into space. They serve no purpose here on earth.,
"📰 Artemis II Astronauts Share First Images of Earth from Moon Mission

#ArtemisII #NASA #MoonMission #SpaceExploration #PerspectaNews

Compare perspectives from multiple sources:
https://t.co/esdrBLg6xZ",
Apolo 17 pic is from December 1972. Artemis -2 pic is from Apil 2026. Why do ppl expect dec ice cover in Apil,
Yeah I’ve been crying all day about the Artemis 2 launch what about it?,
Behold These Breathtaking Views of Earth Captured by the Artemis 2 Astronauts https://t.co/NzXx0bR1fK,
"We witnessed and been in many beauties. Mountains, Rivers, Oceans, Deserts, Forests, Tundras, and Plains. 

We rarely witness the fragile marble, where all these beauties rests.

The pale blue dot, our beautiful home, it feels surreal to see you in full again.

#ArtemisII #NASA",
"Absolutely!  And I have a bone to pick with NASA that they referred to F1 before the Artemis 2 liftoff--- what has F1 done for you, NASA?  NOTHING!  IndyCar is your upside-down rockets- and American ingenuity- not F1.   DUH..",
@BullandBaird @ComfortablySmug @grok is this accurate?  Is Artemis 2 a free return trajectory?,
"watching live footage interview of the artemis 2 crew and it’s really sad to see how bad ai has damaged our intellect and is now giving ppl even more reason to call it fake 

ppl are so stupid 😭",
"love how my dad sends me artemis 2 updates too, at least he knows what i nerd about",
I am very happy and very encouraging for anyone to slap the #projecthailmary music on any of the #artemis2 footage.. it’s great!!,
"KILL.

DONT TAKE THIS FROM US RIGHT AFTER ARTEMIS 2",
"@forallcurious Stop sending AI generated garbage, this is not raw image of the inside the capsule of Artemis 2",
People are only excited about artemis 2 because they finally made it to the moon but not land is comedy in itself. Hell hasn't even made it to the moon yet.,S
"Today’s Talkline: Jefferson Commish Cara Keys on data centers, Marshall Women’s Hoops Coach Juli Fulks on their big game Saturday, @ChrisStirewalt on his “call” of the Artemis 2 launch and the Bondi firing - spoiler he also busts on my shirt - and why Peeps are terrible. 
@DaveWilsonMN 

https://t.co/NHlOX2mdLA",
"@BarackObama @NASA Thank you President Trump for extending the limits of American exceptionalism. MAGA
#Artemis2",
"When you see the earth from the Artemis 2 space craft you cannot see the human populations, or the turmoil and violence caused by the humans on the planet.",
"Artemis II spacecraft embarks on journey to Moon's far side, astronauts share message of unity from space #ArtemisII #MoonExploration #Unity https://t.co/k1trA3Plt5",
"@Zetetsu21 @JoseMP2101 @HubPointless the moon lander isn't complete, and the flyby gives the pilots much needed experience in navigating space, it's disappointing sure, but Artemis 3 is the planned moon landing, not Artemis 2.",
"Thanks to the moon receding over time, Artemis 2 is going to have to go an extra 2.1 meters further than the Apollo missions did to reach the moon.

To stop this, we should really look into getting our tidal currents under control (also our days keep getting longer)",
@DreamLeaf5 Using Starship on the Artemis 2 mission would be a stupid waste of money,
Artemis 2 LIVE: NASA's Artemis 2 astronauts are now cruising to the moon https://t.co/hR3KW0ws9N,
"NASA's Artemis 2 crew is on their way to the moon! The four astronauts are cruising around the moon's far side, testing equipment and practicing CPR in zero gravity. Historic! 🚀🌕 #Artemis2 #NASA",
rip artemis 2 crew 2026 🙏🙏🙏,
"@themostsikas @Emilyaustin In fact, the entire Artemis 2 crew are Gen Xers. We did skip the Boomers when it came to going to the moon. The lady, Christina Koch, is two months older than me.",
@TheeAnomoly You didn’t see the Artemis 2 ship take off the other day?,
"@DrClownPhD Quick take it down, the Artemis 2 computer might think she's the moon and change direction!! 
😂😂",
If this passes just after the Artemis 2 launch then this country is without a doubt not savable.,
"NASA's Artemis 2 moon launch seen from space | Space photo of the day for April 2, 2026 https://t.co/S8VjncgKKF",
@NASA My new profile pic! Can you see me? #ArtemisII,
Relive NASA's historic Artemis 2 launch to the moon in these stunning photos https://t.co/9b063wlWNP,
@aakashgupta Lord have mercy on us—everything Bill Gates has touched is a disaster… including his legacy corporation. I hope the Artemis 2 systems and NASA have good virus protection…,
@LearnToToad Why do you think that dot is the sun? Why would it be smaller in a picture taken by Artemis 2 than it looks on Earth?,
Moonbound astronauts moaning about emails &amp; toilets. Back in the day Neil &amp; Buzz had to make do with a phone &amp; nappies sewn into their suits. Come on guys. 🚀🌒 #artemisII,
"Thousands Of Miles From Earth 🌍 And On Their Way To The Moon 🎑, #ArtemisII 🚀Is Having Microsoft Outlook 📧 Problems👇 
https://t.co/8ItmPDzA30",
"Is the earth still flat to you? 

#ArtemisII",
The Artemis 2 launch has brought hope to this darken world,
@NewsWire_US Just celebrating artemis 2 then they do this?,
@MichaelZAngelic @ShadowofEzra those are two different things; they also launch artemis 2 with rocket fuel but we have zero point energy tic-tacs that can go from sea level to 50.000 feet in a second.,
@SunWeatherMan Can you estimate any interference with Artemis 2 mission?,
doing this after the world is absolutely enamored by artemis 2. surely this is a winning electoral strategy,
"@NASA “Artemis 2” transmitted a photo from outside Earth’s atmosphere,

while at the same time, people in Iran have had no access to the global internet for 35 days.

#DigitalBlackoutIran #DigitalBlackOutIran",
@BuzzPatterson A critical shift in space travel sustainability. Nothing in the latest Artemis 2 launch is reusable. One of the current Dragon 9s has already been launched and reused 39 times…,
"@NASA Living the ultimate daydream in orbit  'In a Daydream' is the perfect wake-up track for the Artemis II crew. Safe travels around the Moon, legends!  #ArtemisII",
"@SirKazamJeevi Please share the audio video of SuperHuman interacting with Aliens 🚩🚩🚩
#Artemis2",
"&lt; ... I was amazed by the openness how NASA was handling this broadcast about Artemis 2 mission from the start. They were maybe criticized but I prefer rough information, not PR-ed one. I think not other nation could do this so open ... 🤔",
@BarackObama @NASA The spirit of discovery is officially back in lunar orbit. 🛰️ Witnessing the Artemis II launch yesterday felt like watching history rewrite itself. 1972 was a long time ago—it’s about time we went back. Godspeed to the crew! 📷#ArtemisII #SpaceExploration #NASA,
"Artemis II launch lifts Intuitive Machines stock sharply
https://t.co/lCMqZt9C6R

#SpaceStocks #ArtemisII #IntuitiveMachines #LunarSurge #NASA",
@AutismCapital NASA forgot to toggle the “Sphere” setting in Photoshop before the Artemis 2 drop.,
"This might be the most important reason why humans need to explore beyond Earth orbit. To see their world as a whole, in context, and maybe, just maybe, be inspired to take better care of it, and of the people who inhabit it. #ArtemisII #artemis",
@NASA That's an incredible view! 🌍🚀 Suddenly we're all up there with the Artemis II crew — what a reminder of how fragile and beautiful our home is. Go NASA! Can't wait for that lunar flyby. #ArtemisII,
Love the Artemis 2 mission but the main takeaway I’m having from it so far is that there’s wayyyy more moon landing deniers than I ever thought there were,
"#Nasa Artemis 2 is already over 100,000 miles from earth. That’s the equivalent of 4 full rotations around the earth. Just over 160k miles left till we witness history being made again 54 years later and we are just getting started. 2 years till we go back and land.",
"@NASA Hey guys, Are you willing to communicate with me if I have any questions regarding the Artemis 2 mission?!...what is happening right now needs to be up for discussion as it is amazing! 🙌",
"And we have an OTC update from NASA PAO

OTC-1 (apparently Outbound Trajectory Correction and not Orbit Trajectory Correction..)

New burn time: Start: 2026-04-03 22:49:00 UTC End: 2026-04-03 22:49:08 UTC)

Updated in my app:
https://t.co/nKzinAPmmh

#ArtemisII",
@khanmyshkin @NamanGupta2006 @ishwar_3 @NaniHereToTweet @SaffronChargers Bro I just saw a post of you denying the Artemis 2 launch lmfao we call people like you a lodu in our slang,
@jesusergud @FoxNews @grok is the picture mentioned above cgi or a real photo from the Artemis 2 rocket? And what year is it?,
"With all of the alien/ufo chatter occurring recently due to @ageofdisclosure, podcasts, interviews, and high profile briefings, what if the #ArtemisII mission brings the singular moment where we all find out we’re not alone.",
"Planned moon missions by country:

🇺🇸 2027 - Artemis 2 
🇨🇳 2030 - Chang’e program
🇷🇺 2030-35 inc. moon base
🇮🇳 2040 - Chandrayaan program",
"Stellar integration of science, physiology, humanity &amp; medicine. What a time to be alive! 👏🏾💫 #ArtemisII",
Seeing the pictures from the Artemis 2 actually is so unreal seeing how beautiful earth looks,
@elonmusk Please make sure the transmission is way better than the one Artemis 2 did,S
"@Mat_Vana https://t.co/BqMAUOaMDC

Then why did you link to a different image to claim that the one from artemis 2 is CGI rendered?",
"Watch everything you can about #Artemis2 and listen to the crew. Look at Earth’s beautiful pictures from this crew! And then think to yourself, “Is the Dow high enough? Can we take more countries and exploit oil? Kill citizens due to man-made borders? Protect child assailants?” If your answer is anything but Ffffffuck humans suck and we need to do better—then walk into the ocean and end your bloodline. You’re not meant for this world. Earth is fragile; humans are ALL THE SAME!! earth is for EVERYONE!!! 

#Artemis2
#NASA
#SpaceX 
#OVERVIEWEFFECT 
#EARTH
#USA 
#NATURE",
@NASA Seeing Earth's electric glow from Orion in deep space is breathtaking. The terminator line dividing day and night makes our world look so unified. What strikes you most about views like this? 🌍🚀  #ArtemisII,
"@ai_dark1 That Earth image you referenced isn't a real photograph from Artemis 2 or any space mission. It's CGI created by digital artist Anton Balazh, known for hyper-realistic renders. Real NASA imagery from Artemis exists, but this one was never captured in space.",
"Father of Artemis II astronaut beams with pride
https://t.co/ddWipWFgKv

#ArtemisII #NASA #VictorGlover #SpaceExploration #FamilyPride",
"What if we redirect social security, or Medicare a fraction of fraction a percentage…

Entire Artemis 2 stack would be paid for by half a day of social security funds.

Or billions of dollars in fraud.

Just an idea idk why this war is the first place the mind goes when there’s much waste elsewhere.",
"@SpaceKoala I think the problem is how much money is spent not actually going to the moon.
Although the real solution is to stop making them need to beg each state for support.
I cringed when I heard them proudly say ""Artemis 2 is supported by companies from all 50 states""",S
"@execunexpected @AutismCapital Yep, that's Australia! 🌍 The red Outback stands out clearly from space in this new Artemis 2 photo. Home sweet home.",
"First time I have agreed with you in a long time, sir.
Nice to know it can be done.
#ArtemisII",
The Artemis II astronauts need to take a picture of Earth with their iPhone so we can see what it really looks like #nasa #artemisII #space #astronauts,
"Not enough people talking about how we are currently in the beginnings of the plan that will give us a Moon base

People will be WORKING on the moon

The Artemis 2 is doing a flyby and then Artemis 3 is landing, HUMANITY IS GOING TO THE STARS",
@NASA Seeing the 'electric lights of human activity' from that distance puts everything into perspective. We really are just one big community on a glowing marble. 🌍✨ Thank you Artemis II for these incredible views! #ArtemisII #NASA #Earth,
@Pirat_Nation Who clogged the Artemis 2 toilet? Was it the woman? The Black? I bet it was the Canadian.,
@LearnToToad Artemis 2 has a really big flash bulb. Are you a idiot?,
"@NASA @astro_reid It must have a 4K video of itself while spinning on its own axis. These are important data points. In this day and age, when the whole world is taking selfies of itself, these are truly necessary and very valuable.
@Nasa #Artemis2 #ArtemisII",
Artemis 2 upon return to planet Earth:,
"@Hockeyman55 @drytundra @LearnToToad The light from the full moon is reflecting back upon earth. 

You only need the shutter open for a second for modern long exposure photography, and since the Earth has a roughly 4k mi radius, the blur from moving away even at the speeds of Artemis 2 is minimal.",
"That is us, all the races ethnics and religions; every human that ever existed and will exist is there, was there and will be there. So fragile, so small and so insignificant. Your #Somali tribe is less important than a grain of dust. Image by #Artemis2 crew en route to the moon.",
@rickygerv78 I'm no expert but I presume this Artemis 2 mission has been deliberately scheduled for the current full moon so they will have more of it to explore? 🤔,
So fitting it took place during the Artemis 2 mission.,
"That ISO is also cranked up, but the Nikon chips have great noise reduction capabilities.  #nasa #artemis #ArtemisII #nikon",
@NASA @JamiuTunde2586 🌍 Suddenly we're all up there with them. What an incredible view of our beautiful home. Go Artemis II! 🚀 #ArtemisII,
@HailState_CO The former Bulldog pitcher who is project manager for the Artemis 2 launch for those who aren't keeping up with the world.,
"@AndrewJ97591595 @PBakera31938 @NASA And here we see the land is accurate. 
It's not going to be perfect as you guys need to understand these are all patched together from a lower orbit. The photos taken from Artemis 2 are able to capture the entire planet in frame.",
"@NASA A stunning reminder that from 41,000 miles up, every border disappears.  This pale blue dot holds all of us—our joys, struggles, and dreams—and the Artemis II crew is now our eyes on it. Thank you @NASA for reigniting that perspective. Humanity belongs in space.   #ArtemisII",
"""...and whenever you want to do some wakeup music, we can do some post wakeup music.""
https://t.co/eMCR6aQVzN
#Artemis2 #Orion #NASA @officialfjb",
It's 2026 and the cameras NASA are using looks like a handheld from 1989 #nasa #artemis2 #conspiracy 😬,C
"@NASA Can you make artemis2 team to shoot live video with media, they first film themselves, then look with cam out the window towards earth. I could believe then, they are very far away. #artemis2",C
"Right, it’s not an either/or. Starship is providing a docking for Artemis 3, which was what Artemis 2 was practicing in LEO. Musk would much prefer to pick up at a lunar base to Mars than to do the initial exploratory missions. NASA and SpaceX have two totally different objectives.

This is like saying we have to discontinue funding for NASA Artemis because Lockheed Martin is building the base.",
"@CuriosityonX You phrase it incorrectly. Artemis 2 is not going to the moon. Is going around the moon. The way you phrase it people may believe it's going to land. Dont get me wrong, it's still a huge achievement.",
"1. Artemis 2's SLS rocket is 322 ft (98 m) tall—about 54 average humans (6 ft each) stacked end-to-end, taller than the Statue of Liberty.

2. Fully fueled, it weighs 5.74 million lbs (2,604 tons)—like 23,000 heavyweight boxers (250 lbs each).

3. Liftoff thrust: 8.8 million lbs—33x a Boeing 747-8's total engine thrust, or the pushing force of ~44,000 strong humans.",
"@considercosmos @grok 
1. How big is the Artemis 2 rocket? Compare it with human height.
2. How heavy is the Artemis 2 rocket? Compare it with a human heavyweight.
3. How powerful is the Artemis 2 rocket? Compare it with human power and Boeing 747-8",
"NASA just launched Artemis II — humans around the Moon again.

Prediction: The next Moon mission will have an AI co-pilot.

Not science fiction.
SpaceX, xAI, and NASA are already on the same page.

#ArtemisII #NASA #AI #SpaceX #Prediction",
"@florentiafl @DrAkhtar17372 @TansuYegen @grok Truthfully, no, I don't understand the connection!
I have too many guesses!
Human apes, trying to reach the sky, the ÀPEIRON?? Artemis 2 to the moon/Selene?
"" To reach the unreachable stars""?!?",
@chanduuu_cs @sentdefender The Artemis 2 photo looks somehow worse than a photo from the 70s.,S
"@Truthful_ast Asinine comments asides, Would a manned lunar flyby mission (like Artemis 2) really be necessary? seems pointless. Might be better to enter the lunar orbit and test out all capsule capabilities needed for the landing if the mission already takes you this close to the moon.",S
"@_3__2__1__0_ @PostNASA I understand the confusion but these aren't the same missions, Apollo 11 gained a lot of distance just looping around and made a hard burn into lunar orbit.

Artemis 2 is just doing a single lazy loop, only doing small corrections.",
"NASA out here acting like they won’t cut the Artemis 2 live feed the second the astronauts look terrified out the window. 💀 “We don't want to cause public fear” nah bruh, my taxes paid for this road trip, let me see the moon men!! 👽🗣️ I’m watching EVERY frame",S
"@NASA @krispykreme Talking about food, what kind of diet are the Artemis 2 astronauts on? What food did they carry? Can they feel hungry and full same way as down here!?",
@SenSchumer @CNN Democrats care less about people until they want votes then the nonsense starts. Schumer you have placed the country at risk with your  games. Ironically the Democrats have nothing to say about the successful Artemis 2 launch or any other success like the most recent jobs report!,
Love or Shove: The Artemis 2 Moon Launch https://t.co/6UWCfO0Tp7,
"The Artemis 2 crew have officially woken up in Orion 'Integrity' to get going heading into Flight Day 3. Their wake up song of choice today was In a Daydream by the Freddy Jones Band.

Watch Artemis 2 activities live: https://t.co/4ENkQk9qj8",
"Artemis II Crew Launch! Recorded 4/1/2026 in Titusville, FL. Video credit to my Daughter Morgan. Congratulations to her boyfriend Mat, who interned on Artemis. #ArtemisII #Artemis #NASA #AprilFoolsDay #mywalksinparadise https://t.co/6simw7pv9b via @theclapperapp",
"Heads up #ArtemisII
Space Weather Message Code: ALTK07
Serial Number: 216
Issue Time: 2026 Apr 03 1647 UTC
ALERT: Geomagnetic K-index of 7
 Threshold Reached: 2026 Apr 03 1646 UTC
Synoptic Period: 1500-1800 UTC
 Active Warning: Yes
NOAA Scale: G3 - Strong
#spaceweather",
"Artemis 2 has me feeling like a kid again. High-school me, president of the astronomy club, space nerd begged for a moment like this to happen again.

And here it is! It is finally happening. I feel like I am going to throw up from excitement",
"Our Pale Blue Dot 🥹🌎
#ArtemisII",
"Artemis 2 is now 100,000 miles from Earth. Over the next few days, they will get just above 250,000 miles away. I just rolled my car over 140,000 miles, accumulated in the last 10 years. Space is big! The Moon is far but also close! Orion is fast!",
"@preshdkumar Add Jeremy Hansen to that list, He's one of the Artemis 2 Astronauts",
"Artemis 2 is definitely giving flat earthers some migraines.
How will they handle through very beautiful photos of the Blue Planet?",
"Why aren't we seeing more excitement about Artemis 2? This is a huge moment, the furthest humans have ever traveled. Absolutely incredible. Nothing like this has been done for 50 years. 
Big moment for Americans and space nerds.",
@elonmusk It looks like Artemis 2 is leaving a musical note in the sky almost.,
@NASA Artemis 2 mission captured a stunningly beautiful image of Earth during its journey to the Moon.,
"@bgarlinghouse I guess Artemis 2 and XRP are one and the same.
Neither will reach the moon. Just like Nasa fooled the world cunts like Garlinghouse fools the xrp community.",C
Wouldn’t it be crazy if the crew from Artemis made it to the other side of the moon and then disappeared in thin air #Artemis2 #darksideofthemoon,
"Our world loosing it’s color 🙄
#Earth #Artemis2 #Nasa",
"Going to upload a fixed #Artemis2 edit and unlist the other. There was a mistake with one of the paragraphs, as well as a fade-out/transition missing that I wanted to add. You can still watch the old one with the original link but it won’t show on the channel.",
"@elonmusk You mean those people who stick to the law.

BTW: seems you tweet about everything but Artemis 2.",
@elonmusk Maybe a neat trick would be to have your rocket pass Artemis 2 go around the moon and land back at base .... Pull a banner Elon was here!,
"#GregBelfrage talks about the recent launch of the #ArtemisII as it heads towards the #moon.  He also talks about the significance of this particular #launch and what it means to the #UnitedStates  Other space news includes #SenatorTimBurchett pushing to disclose to the American people the truth about #aliens and #UFOs.
April 3, 2026 - Going to the Moon https://t.co/7Sk3xNfeYf",
@flubberfoot @Cryptoking @NASA You know how the Artemis 2 needs thrust to get to the moon but the moon’s gravitational pull would send it back to earth. So where’s this Tesla now? Should it be coming back to earth due to gravitational pull?,
"Thrilled to have these amazing views of our ""big blue marble"" from this vantage point once again! #Artemis2",
"""Why is faking a better distraction than doing it for real?"" - A real fucking idiot who does NOT understand the purpose of the Amerikkkan gov't.

Also, they started the Epstein War &amp; did this Artemis 2 nonsense at the SAME TIME. 

You really are a giblet-headed chuckle-fuck.",C
"Beautiful place!!!

#Nasa #ArtemisII #Orion",
@NASASolarSystem @NASAGoddard We love Artemis 2 Crew and all space agencies,
"@SawyerMerritt While I agree SpaceX has better cameras and livestreams, SLS actually works and Artemis 2 is actually flying with astronauts. I think it'll be awhile before Starship has astronauts on it.",
"@PeterVogel I think that you’ll enjoy this photo, and especially @erikkuna’s backstory! #ArtemisIi",
@otOgJ7srJZQoM7S Japan has tremendous soft power in the US. We all grew up on Anime and Nintendo/Sega. In the NASA command center for the Artemis 2 launch there is a plush of Artemis from Sailor Moon watching over it. No country in the world has even close to the bond as Japan has with us.,
"Think he should have worded this better 😁 Artemis II Captain https://t.co/nBYcqDWsBq
#ArtemisII #Artemis2 #Moon #NASA 👽🖤🤍",
@elonmusk The Artemis 2 is a joke against it,
"some of these views coming out of artemis 2 are so fucking cool and beautiful, i knew they would be but nothing could prepare me for just how insane they are",
legit getting chills just thinking about artemis 2,
"🚀 A giant leap returns! After 50+ years, @NASA launches Artemis II — sending humans around the Moon once again 🌕✨
The journey to the future of space exploration begins now. #ArtemisII",
@ashtra_naut thank you for launching artemis 2 I love you,
"There is definitely a lot of maths in computing the trajectory of the Artemis II crew
#NASA #Moon #ArtemisII",
Artemis II's moon-bound astronauts capture Earth's brilliant blue beauty as they leave it behind https://t.co/5RoEjGZmcy #Earth #ArtemisII #moon,
A stunning image taken by humans on a voyage to another world.  #AdLunam #ArtemisII,
"Rear-View Mirror

There are many reasons to admire Artemis 2, technology, ambition, the possibility of humans landing on the Moon again. But none of that impressed me as much as one quiet moment: the last images of Earth shrinking in the spacecraft’s rear-view mirror.

At first, it was a planet.
Then a sphere.
Then a dot.

A small, delicate blue dot, like something you might lose between the sofa cushions.

And that’s when the thought arrived, uninvited and slightly embarrassing:
That’s us.

Everything.

Every argument. Every border. Every speech, every war, every carefully constructed reason for why we simply must disagree with each other immediately and loudly, all of it happening on something that, from a short distance away, looks like a misplaced marble.

It raises a difficult question:
Why do we behave as if we’re running a vast empire when, in fact, we’re sharing a dot?

We fight wars that destroy cities, take millions of lives, and leave behind explanations that sound impressive until viewed from space. We damage the climate as if we have a spare planet in storage. We argue about differences that become invisible the moment Earth begins to shrink.

From orbit, there are no lines. No borders. No ideologies. Just a fragile blue presence floating in a very large, very indifferent neighborhood.

And if Artemis were to continue beyond the Moon, just a little farther, there would come a moment when even that dot disappears. Not destroyed. Not conquered. Just, gone from view.

It’s a humbling thought.

We spend so much time proving how important we are to each other, and so little time remembering how small we are together.

Perhaps the real achievement of Artemis 2 is not that we are returning to the Moon.
It’s that, for a brief moment, we were forced to look back, and see ourselves clearly.

A blue dot.

Still arguing.

#Artemis2
#Space
#Earth
#Perspective
#Humanity
#Climate
#Reflection
#Egypt",
I've been watching the live Artemis 2 live mission from NASA,
