text,Sentiment_label
"Apollo 8 performed 10 lunar orbits over 20 hours on Christmas Eve, 1968. 

Artemis 2 did  ""free-return"" trajectory similar to Apollo 13 - no moon orbits at all.

Artemis 2 feels completely underwhelming but I guess we are back and stuff.",S
"A truly iconic moment in the history of space exploration - Artemis II has brought its crew safely home to Earth. Congratulations to all who made this extraordinary journey possible. 🌍🚀

#ArtemisII #SpaceLovers",E
"To us Armstrong,Gagarin &amp;  Aldrin were https://t.co/U3dYMHaEt6 Yrs frm now we will be known as the Artemis 2 generation.Its true that the Iran War has taken the shine off this achievement. The 4 incredible explorers wl enter collective human memory for wht  they achieved. @NASA",
@Inventionaire Artemis 2 was never planned to have refueling. 15 minutes of wasted arrogant talking.,N
@Matt_Pinner Jeremy Hansen Artemis 2 Astronaut,N
"Mission Complete! Artemis 2 has officially returned to Earth, bringing back over 50 gigabytes of stunning data and high-resolution images of the lunar far side and the iconic ""Earthset"". During this 10-day journey, the crew shattered the record for the farthest human spaceflight,",N
"@SenSchumer While Americans celebrate the successful mission of Artemis 2 and its trip to the moon and back...
you clown democrats still only bitch and moan about Trump!!  
How dumb is chucky that he posts a graph that shows exactly how crappy biden and the democrats were from 2021 to 2024!?",
What time is splashdown for Artemis 2? When Artemis returns to Earth https://t.co/SyjUCwdCll,N
Why are the Artemis 2 videos decades behind SpaceX videos in quality and production?,S
@NASAAmes Note to say hello Lucas Ye and family. Thank you Lucas for your contribution to the #Artemis2 mission with Rise. Continue to use your curiosity and gifts to inspire others. 🟫 NavyVeteran 🧠⚛️🤓 #STEMABer,E
"This is from Artemis 1, and pretty much exactly what they felt on Artemis 2. 

Those popping sounds and seeing shit fly off the craft would terrify me. Turned my stomach even knowing they were fine. 

I guess they would be lucky they died quickly if it did fail.",N
By Aditya Tiwari - NASA's Artemis II astronauts are back on Earth after a 10-day round-trip to the Moon. They have created a new record in space history. #NASA #ArtemisII https://t.co/sOfsBvMxrX,N
"@LeftistLemons @LolitaDonnie @ChairmanTrump69 @gatorgar Nasa awarded SpaceX the contract starting with Artemis 3 to use Starship HLS for moon landing. 

SpaceX was never supposed to be involved with Artemis 2",N
"@NASA Congratulations to the Artemis II crew on this historic mission 🚀
From Space Park Leicester, we’re inspired to see humanity heading back to the Moon and beyond.
#ArtemisII #SpaceExploration #SpaceParkCommunity",E
"Ahh shite
I missed the landing 
I fall asleep during the live stream
But well did rewatch the stream tho...
Anyways Congratulations to the crew of integrity for such a historic achievement #artemis2
Can't believe I was here to witness this ♥️♥️♥️",E
Normally I would have been singing the praise of Artemis 2 but I don't know wtf is even going on anymore,
@ISROSpaceflight Looks cooler than Artemis 2,
How am I supposed to sleep without hearing Anna Schneider’s voice tonight? And how am I supposed to survive tomorrow without @LeahCheshier ‘s voice😩 #nasa #artemis2,E
@CodyAlanAllred @LolitaDonnie @ChairmanTrump69 @gatorgar Artemis 2 was supposed to use space x....,
@KiranAradhyaadv Recent moon pictures from Artemis 2 mission look better than Bangalore roads. 🤣,E
"1969: A lie over a lie and more lies &amp; a story 
2026: The same repeats and but no landing on moon because the Tech is lost 🤡

#Artemis #Artemis_II #ArtemisII",C
@NASA Note to say reveille reveille from the Atlanta Metro area astronauts &amp; World citizens. Welcome home #Artemis2 crew &amp; thank y'all for sharing your journey with us. This STEMABer is proud of you &amp; appreciates your service &amp; your support team @NASA @csa_asc. 🟫 NavyVeteran 🧠⚛️🤓,E
"Heard the Artemis 2 arrived back on earth safely, im glad to hear that!",E
i’m glad artemis 2 made it safe but tbh i wasn’t keeping up with it,
"Welcome Home!!! So proud of all the Artemis II astronauts!!! 
Home is where the heart is!!!

#ArtemisII #Earth",E
"Hello folks. We landed on the moon. Outer space. Where are the alien creatures? UFO, but Artemis 2 was a great time in outer space, investigating space and the moon. Great job, ARTEMIS 2. 🥳",
"Astronauts Return After Venturing Where No Human Had Gone Before, Raising Hope For Humanity
https://t.co/PGkKSgO5PB

#ArtemisII #NASA #SpaceExploration #MoonMission #Astronauts #Orion #MarsMission #Science #SpaceNews #Innovation 
@NASA",N
These kids are pretty damn great. Love this crew. #ArtemisII,E
"Humanity’s future in space just got a whole lot brighter. 🌕❤️  

#ArtemisII",E
They join an exclusive club of just 24 other humans who have travelled to the moon and returned safely to Earth. #ArtemisII #NASA #Orion #Moon #Space #Astronauts https://t.co/8vZqgmb2UR,N
"Everyone excitedly: How do you feel about the mission being successful?

Astronaut: I just want to shit properly. 

#artemisii",E
"Apollo 7 happened in October 1968.  Apollo 11 was just 9 months later.  Meanwhile, with the Artemis program where we really WERE trying, it took 3 1/2 years to go from Artemis 1, which was a stage between Apollo 7 and Apollo 8, to Artemis 2, which isn't even as complex as Apollo 8 because we didn't orbit the moon.  That's with all the knowledge we had with Apollo and 58 years more technology.  That by itself should tell everyone that Apollo was fake.  Seriously, you want signed NDA's?  You know nobody would accept ANYTHING like that in this day of AI.",C
artemis 2 home safely yay!,E
"The Artemis II astronauts have splashed down at 8:07pm ET (0007 UTC April 11), bringing their historic 10-day mission around the Moon to an end. 
Video courtesy : NASA 
#Artemis #NASA #ArtemisII #MoonMission
                 https://t.co/mx2ifUVJzO",N
"NASA’s Artemis II crew safely returns after the farthest human Moon flyby ever. Meanwhile, talk of orbital data centers heats up as SpaceX eyes new frontiers for AI infrastructure.
#TechNews #ArtemisII #NASA #SpaceTech #MoonMission",N
"now that artemis 2 has landed, on a sadder note i did break up with my gf of 3 years and said goodbye to all my friends but stuff like artemis really does give me hope. we really all have to keep trying our best and to look forward to the future.",E
from artemis 2 splash into sabrina at coachella what a day,
"International Space Station crew caught a glimpse of Artemis II re-entry as it descended into the atmosphere burning up the @esa service module.
#NASA #ArtemisII #ESA",N
"@inglorious_bat If America First meant them flexxing in science rather than whatever else they've been doing, they'd have built mad soft power.
The whole world has been cheering Artemis 2! Except for a few space grouches 🤣🤣🤣🤣",E
NASA's Artemis II crew splashed down safely after a historic 10-day moon flyby! They broke Apollo 13's record for farthest distance humans have traveled from Earth. Welcome home! 🚀🌕 #Artemis2 #NASA,N
@TristanSnell Lockheed Martin had Artemis 2 contract. Space X just won Artemis 3 contract. This post kinda sucks because it will always be “nasa”,
"Y’know I’d never really been that interested in space as a youngster but now, in my 50s, it’s the coolest thing ever. I can’t wait to go through all of the media clips. It’s just amazing. I’m so glad I got to see it. 🚀🌓 #ArtemisII",E
"@NASAArtemis @NASA
Quick que: Why can’t the SLS (or another rocket) just launch again later to pick up the Orion capsule and bring the crew back safely? Especially with the heat shield worries, wouldn’t that be safer than the capsule burning through re-entry on its own? #Artemis2",N
What a privilege to witness #ArtemisII.,E
Amazing watching the module seperate #ArtemisII,E
"THEY SENT FOUR HUMAN BEINGS 252,756 MILES AWAY, WENT FULLY AROUND THE MOON AND BROUGHT THEM BACK TO LAND IN THE PRECISE LOCATION THEY WANTED

EVERYONE WHO WORKED ON THIS IS THE COOLEST PERSON ON EARTH #artemisii",E
@NASA Welcome home #Artemis2,N
the @NASA Artemis 2 crew is the only humans that have ever seen the dark side of the moon 👻🌑#nasa #Artemis #space,
"#ArtemisII astronauts are back on #Earth after a historic lunar mission. The first human voyage to the moon's vicinity in over 50 years succeeded against a backdrop of political turmoil and an unpopular US war.  

https://t.co/3mOfsjLKw5",N
"The #ArtemisII mission is a beautiful proof of what humans can accomplish working together. 
Congratulations to everyone involved in the project!",E
"the artemis 2 astronauts could literally say ""i love you to the moon and back"" aww",E
"@NASA @KKChaud84107482 Amazing! Humanity is back in the lunar game after 50+ years 🚀🌕  
Proud to see this giant leap – next stop, Moon landing and then Mars!  
#ArtemisII #NASA",E
"We saw them blast off &amp; now we saw them make a splash, welcome home our heroes of Artemis 2 &amp; @NASA Thank you to everyone that played their roles no matter how small in this endeavour #NASA",E
"🚨BREAKING: Artemis II Orion capsule successfully re-enters Earth's atmosphere at ~34,800 ft/s in a critical heat shield test! 
Next stop: Lunar landings! #ArtemisII #NASA",N
"@greta Today was spectacular.

I am sorry that you are so unhappy.

May goodness find you and the spirit of the #ArtemisII astronauts.",E
"@Leftwithzero @FabrizioRomano No, Álvaro Arbeloa isn't on the Artemis 2 crew—he's just hyping up that Mbappé foul as blatantly obvious ""here and on the moon."" Pure football drama, not NASA talk. ⚽🌕",
"Thrilled to see Artemis 2 landed safely. 
Intrigued to hear their stories over the next few weeks.
In a time of so much doom and gloom it's been great to have so much positivity from them the last 10 days.
The 4 astronauts are true role models.",E
I can finally sleep peacefully knowing the Artemis 2 crew made it back safely!,E
That's #ArtemisII 🌌👨‍🚀🚀🤘♊️😈🎭,N
"#ArtemisII's astronauts returned from the #moon with a dramatic splashdown in the #Pacific on Friday to close out humanity's first lunar voyage in more than a half-century.

A perfect bull's-eye splashdown,"" reported Mission Control's Rob Navias.

@NASA 

https://t.co/WiDdMOXNuX",N
"@sanchezcastejon Bravo! Yes, Europe should stand on the world stage and be present.   You do not lack courage.  You only need some strong leadership.   Your EU space agency provided part of the Artemis 2 rocket that just went around the moon.   Be proud!",
"@KinezumiJ @EmilyVirginOK @cassidenaep Artemis 2 is the first time USN has recovered a human crew at splashdown in 53 years.  Have you ever dealt with a vehicle that went from 1000 off the planet to San Diego waters in 1 hr?  They flew from over Hawaii to San Diego in 10 minutes. 26,000 mph to 0.",N
"@2ndHandUniverse @AY_inthe_SKY @NASA That's a very big crime! Everyone who involved in this crime are the best! 🥰

#NASA #ArtemisII #Moon",
"@EwanMacKenna + 1 for not giving a single solitary fuck about Artemis 2 

NASA fucked up badly by scheduling it on the same weekend as preliminary round action gets underway in Ulster.",
Why did they remove Artemis 2 from letterboxd 😔,
"Historic

Today, the #ArtemisII team landed back on Earth after flying by the moon

Today, @Bini landed on the Mojave stage of #Coachella to represent the Philippines",N
Artemis II astronauts safely back on Earth after historic trip around moon https://t.co/7UxvhDBNU6 #ArtemisII,N
@konstructivizm What if were  we boarded in Artemis 2 ?,
"Welcome Home Guys 🤍
#Artemis2",E
"One last Goodnight Moon...

Really.
Thanks @NASA and the Integrity crew for reigniting our love of community and hope on this website.

Even if it was for 10 days.  We needed it.

Here's to reaching for the stars.

#ArtemisII #Integrity #NASA",E
@H_Williams91 @Truthful_ast I mean Biden stayed same till Trump's second term given Obama cancelled constellation program and started the Cali superhighspeed train project. America's two party collision could result in Artemis 2 success is sort of a fortune.,
"Welcome home, Artemis 2.",N
Way to go #ArtemisII!!!!! So proud!!! 🥹👏🏾🥳🍾🌔🚀,E
"@7warroom Now that the ""flyby"" is done, the countdown to the next lunar landing begins. Do you think we'll see humans on the Moon by 2027?
​Let's discuss! 👇
​#ArtemisII #LunarMission #Astronomy #Space
https://t.co/EMmSSDbyEu",N
"@elonmusk Now that the ""flyby"" is done, the countdown to the next lunar landing begins. Do you think we'll see humans on the Moon by 2027?
​Let's discuss! 👇
​#ArtemisII #LunarMission #Astronomy #Space
https://t.co/EMmSSDbyEu",
"Artemis II Returns To Earth: See Photos From Humanity’s Distant Journey Beyond The Moon

#ArtemisII #NASA 

https://t.co/TEU09y1hd2",N
Welcome home! I loved this crew. #ArtemisII,E
"NASA’s Artemis II mission ended with a safe Pacific splashdown, breaking Apollo 13’s distance record. Crew included first Black and first female astronauts beyond low-Earth orbit. Next stop: Artemis III in 2027. #NASA #ArtemisII #SpaceExploration

https://t.co/iJ0ZCWB5h6",N
@NotaliaMateo The Candian astronaut on Artemis 2 was nice to see. Also happy that he was humble and thanked our american brothers for bringing us along on a historic ride.,E
"Not soundtracking #ArtemisII's goings-on with anything by Hans Zimmer or the entire The Martian soundtrack is such a missed opportunity. 

Bowie's ""Starman"" atleast.",S
@JeffBezos We are amazed by this feat of Artemis 2 from the DRC 🇨🇩,E
One giant leap for space exploration! Congratulations to @NASAArtemis on the execution of a very successful moon mission. This is fantastic news. moonshot done. Touch down next. #Artemis2,E
What would happen if the Artemis 2 landed in the Strait of Hormuz?,
@ApologiaRoots @ManaByte Wrong this is Artemis 2,N
"Orion spacecraft, carrying Artemis II astronauts, touches down on Earth in Pacific splashdown https://t.co/We3LUAeQ9u #OrionSpacecraft #ArtemisII #NASA",N
sorry for reposting every Artemis 2 tweet i see i just think its very neat,E
"Isn't that funny? I just saw Artemis 2 coming into the atmosphere 
While listening to movements, Heaven sent",
"@NASA Now that the ""flyby"" is done, the countdown to the next lunar landing begins. Do you think we'll see humans on the Moon by 2027?
​Let's discuss! 👇
​#ArtemisII #LunarMission #Astronomy #Space
https://t.co/EMmSSDbyEu",N
@Cosmic_Andrew1 Artemis 2 is DEI slop cause they planned this a decade ago lol,S
@NASAArtemis From the DRC 🇨🇩 We are proud of what this mission of Artemis 2 of the @NASA was,E
So glad to see these heros home safely! #ArtemisII,E
"@NASA Congratulations and thank you @NASA and to all of your partners in crime of bringing back my hope for humanity! 🌜❤️🌛
#ArtemisIi",E
#artemisII are back baby,E
That one friend who don’t play about Artemis 2,E
I’ve been hooked onto Artemis 2 content etc. I’m genuinely so appalled and can’t fathom 4 ppl staying in a rocket circling the moon like HUH,E
"@NASA congratulations to the artemis 2 crew on their reentry to earth., what a mission",E
welcome home artemis 2 crew you've made history!! 🥹,E
"@NASA @RyanRosenblatt @NASA You are simply exceptional, we followed the landing of Artemis 2 from the Democratic Republic of Congo 🇨🇩",E
People who don't comprehend the #ArtemisII mission and the purpose can vote.  #justsaying,N
i miss the livestreams of artemis 2 and the solar panels already,E
"Proof that basic technology will always get the best of us 🤣 coming from someone in STEM ✌️
""Did you guys press the push to talk button?""
""Yes we pushed the push to talk button.""
@nasa @NASAArtemis @Astro_Christina 
#nasa #artemis2 #inspired",E
"Seen elsewhere:

Every single one of the astronauts who went to the moon &amp; back on #ArtemisII was educated at a #publicschool.

Thinking of the #teachers who poured into Reid Wiseman, Victor Glover, Christina Koch &amp; Jeremy Hansen tonight. You helped send a kid to the moon!

🌕 💛",N
"So um what am I supposed to do now @NASA 😭 what am I gonna watch now? 

#artemis2 #nasaintegrity",E
"i can't wait for nasa to reveal the artemis 2 landing day song since jeremy said there would be one, and he lets us guess what it is",E
"People!!!
#ArtemisII",E
"artemis 2 is the first US crewed lunar mission since 1972
that's 54 years
and the next step is landing humans on the moon again
but somehow the conversation is always about SpaceX
NASA just did something historic and nobody is talking about it",E
"but instead of pizza, it's four astronauts hurtling through space at Mach 25. No biggie! But once again, they emerged victorious, splashing down like absolute https://t.co/6jny6vxBRq here's to the #ArtemisII crew! For their courage, their resilience, and for reminding us that",E
"At 6 with Jenny, Artemis 2's crew have safely returned from space",
@NASAArtemis @lookner I'd be all smiles too knowing I had a working toilet after 10 days of space food🤣 Welcome home Artemis 2!!,E
"• NASA’s Artemis 2 completes first crewed lunar mission in 50 years

• Astronauts travel 1.18 million Km, conduct lunar flyby and deep space tests

• Orion systems validated for upcoming crewed Moon landing missions

https://t.co/g6D2SgRq5q",N
@agntkrbl artemis 2 brought out an ungodly amount of posers,
"Even if you disrespect all the science subjects 
You See Physics 
That’s the Daddy of all Sciences 
No cap 
#ArtemisII",E
"The truth is:

God doesn't exist.

The #ArtemisII flyby the moon which directly again for the 1 millionth time disproves the Tower of Babel and splitting the moon fairytales (Bible and Quran) is another proof that those books are simply filled will lies.

Again, man created God when man was ignorant of a lot of things. Man knows better now and can explore our world, solar system, galaxy more.

Science does need faith or belief. Science is REAL. Science gives you verifiable proofs.🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥",
"so galing, artemis 2 🥹🫶 the science gurlie in me is in awe!!",E
"Textbook splashdown for Artemis II—four astronauts are back and healthy after a 9-day loop around the Moon. Feels like the door to deep space just opened again, with crewed landings up next. #ArtemisII #ASEANNOW #NASA https://t.co/u9bkPMc5aX",N
"Stayed up to follow the splash down. Artemis II is real show of power.
Very interesting how this thing came down with all that heat (about 2000°) on it.
Amazing technology #ArtemisII",E
"Artemis II Returns Safely: NASA’s Historic Moon Mission Sparks New Era of Human Space Exploration
https://t.co/sGdf0CJ4wk
#ArtemisII #NASAMission #MoonMission #SpaceExploration #OrionCapsule #ArtemisIII #LunarOrbit #NASA #SpaceNews #MoonLanding @NASA",N
Oh dear gawd. AND people signed up for this! #Artemis2.,
Having a shower thought. Was there a special channel broadcasting the Artemis 2 in China or do people there need to hop the firewall,
@Reporte_Indigo Howard Hu was not one of the astronauts on the Artemis 2 mission.,N
"@elonmusk Do that Mars thing while I'm around. This is an order ;)

#ArtemisII #NASA #SpaceX",
"Nutella made to the moon before Swalwell China🤣
 #SmackDown #ArtemisII",
The whole Artemis 2 crew is Generation X!,N
"After Artemis 2’s ‘thousand times better than Star Wars’ marvel, next mission ‘right around the corner’: NASA https://t.co/Jb1fmYJN9g",N
Splashdown! Artemis 2 astronauts return to Earth after historic NASA mission to the moon | Space https://t.co/dd6nsi14FF,N
"THANKS GOD , THANKS NASA AND THANKS ARTEMIS 2 ❤️ OUR NAMES ALSO TRAVELLED BEYOND MOON AND CAME BACK TO EARTH DIGITALLY",E
"Welcome back to the earth!
Thanks to you, I was able to appreciate the beauty of the universe even more.🌖🌎️
I am glad that I was able to witness this wonderful moment that will go down in history⭐️
#nasa #artemisII",E
"THANKS GOD , THANKS NASA AND THANKS ARTEMIS 2 ❤️ OUR NAMES ALSO TRAVELLED BEYOND MOON AND CAME BACK TO EARTH DIGITALLY",
@AniDom @hulu @AmericanDadTV @FOXTV really oh boy the sandwich is coming back ooh and right after gene shalit turned 100 n the artemis 2 reached down once more ooh wutta week,
"Dear #Artemis2 Crew, your attempt to escape from Earth - specifically the United States - has unfortunately failed. But it was worth a try.",
"@RippleXrpie Artemis 2 went to the Moon.

BG123 is already on the Moon.
The Switch happened.
Payload delivered.

Artemis 2 touched down back to earth.

Trump tweets “worlds most powerful reset”.

What payload did Artemis 2 bring back from the Moon.

XRP.",
@benjamincowen #ArtemisII  - I am very happy and proud about the success of this mission. However I think Spacex had set the bar high that this mission did not exceed. It’s like comparing MSDOS to Apple back in the day.,S
@SailorJDove The Artemis 2 Mission,N
@LionelMedia Artemis 2 tested the capability of the spacecraft with people inside.  Artemis 3 will test rendezvous and docking with SpaceX and Blue Origin spaceships.  Both will take place in low earth orbit.,N
"@StevenMichaelY3 @Richard_E_think @krassenstein @elonmusk Lies! 
President JFK started the Space program and moon landing mission. The Artemis 2 mission began during Biden-Harris administration. The credit belongs to democratic presidents. 
Trump and Nixon just happened to be presidents when they finalized.",N
"@Dearme2_ @DearS_o_n True ones are rare, just like the real ones who make it to the Moon and back. Welcome home, legends! 🚀 Those smiles hit different. #ArtemisII",E
My hero's 🇺🇸 🌎 🌟 Thank you #ArtemisII @NASA,E
"@ChrisMartzWX If you think 99.9% of the folks in Mission Control and onboard Artemis 2 don’t believe climate change is a real thing, you’re just an unserious person.",
Why didn’t the space station take outside pictures of the Artemis 2?,N
@Matt_Pinner .. .... ... ... .. The Artemis 2 landing.,N
@greta Artemis 2 would not have happened without Canadian or European technology. You’re welcome.,N
"New crew of my heart 🚀🌎👩‍🚀💚
The chemistry, the emotions, the HUMANITY ... i will remember you for the rest of my life. 

Welcome back home #ArtemisII

@astro_reid @Astro_Christina @AstroVicGlover @Astro_Jeremy 

#NASA #Artemis #Integrity #Orion",E
@AntonioSabatoJr The Artemis 2 has  great air conditioning. I wonder what the lightbulbs are made out of. They were still intact as well.,N
If black people had done the Artemis 2 we would be on Saturn right now. Black people are smarter than white people,
"After following through artemis 2 journey, i actually need space yaoi... i cant believe no one is touching this genre yet😭 like i waana see an astronaut seme and it'll be the most peak doomed yaoi ever",
"@greta Artemis 2 would not have happened without Canadian or European technology. 
Typical, ignorant American.",
Ladies first! 🚀🌕#ArtemisII,N
"@NASA ""What an incredible journey! Welcome back home, heroes! The smiles on your faces say it all – humanity is one step closer to the Moon again.  #ArtemisII""",N
"Welcome home, heroes!  The Artemis II crew's bravery and dedication have expanded our cosmic horizons. Your journey around the Moon paves the way for humanity's future in space! #ArtemisII #MoonMission #SpacePioneers
https://t.co/rCNXhPUlwc",E
@realmflynnJR They wouldn't believe Trump if he showed them proof of what they are denying. Just like the flat earth people. You can show them videos from Artemis 2 at the Earth is clearly round yet they still deny it. They still believe space is fake and it's all made up.,
@RepSwalwell It appears the only woman safe from you is the female astronaut on Artemis 2.,
That 6-min blackout was the longest! #tothemoonandback #artemis2,N
"To Reid, Victor, Christina and Jeremy. thank you for going where few humans have ever gone, and coming back with a smile 🌕🚀 You carried the hopes and dreams of 8 billion people around the Moon and brought them home safe. History will never forget this week. @NASA #Artemis2",E
So incredible…what a mission!! Love this country!!🚀❤️🤍💙🇺🇸 #artemisII,E
"Highlights: Artemis II astronauts splash down safely after NASA moon mission 

Just, awesome. 

#ArtemisII #splashdown #NASA #CSA #ESA #Science #Moon

https://t.co/QdTqfYYhqm via @nbcnews",E
"@TheAstroN8 @LimitingThe During the Artemis 2 live stream they were wondering out loud if we’d ever have the technology to avoid the blackout, haha.",S
"I'm glad and definitely relieved that Artemis 2 voyagers made it safely back home and look forward to them being interviewed in the future and answering a few questions about their experiences.
 The mission was much as I expected, expertly choreographed end executed.
 My disappointment was of course with the lack of the cislunar astrophotography that would have repeated the Apollo 16 Low Light photography experiment, and the lack of a clear photo of the Sun through a neutral density filter, but of course they could not do that without an ND filter in their camera equipment inventory. Neither could the Apollo crews of course.
 And no light meter for measuring the lunar surface illuminance levels of course.
 The experiments I would like to see performed could be performed from the ISS by an EVA astronaut with a zenith facing view of the Sun, but again they do not have an ND filter in ISS camera inventory and EVA time is too precious of course to perform such a frivolous experiment when we know that the Sun can be photographed much more easily from Earth.
Empirical scientific experiments be damned.",S
"Congratulations and welcome back Reid, Victor, Christina and Jeremy. 
#Artemis2",E
"One small step for man…

Welcome home #ArtemisII",N
"Artemis 2 but omori:

Reid: Hero
Victor: Kel
Christina: Aubrey
Jeremy: Sunny

Make it so",
"@dayboyronda1 @maniaUFO If you think Artemis 2 was faked, do you think everything mankind has done in space is also fake? 
I’m legit asking.",
One's assumption that the whole of Orion with the crew inside would be towed into a ship was clearly incorrect as the #ArtemisII crew was lifted off the craft on to a waiting ship.,N
I vaguely remember the Apollo 11 splash down. It was pretty spectacular.  Some of the video was pretty spectacular. Not as much so far away at Artemis 2 though. Artemis was better.  Some digital format conventions suck. Old TV shows did not look anywhere near as bad as they do when converted to digital TV.,
"Welcome home, crew! #ArtemisII",N
"Me talking to the moon when artemis 2 was behind it: Mama, a girl behind you",E
"Astronauts aboard #Artemis2 mission splash down safely in Pacific Ocean, marking the end of humanity’s first crewed lunar voyage in more than 50 years and major milestone in #NASA’s renewed push to establish long-term presence on the moon
https://t.co/T7LlSl9O0P",N
"Artemis 2 is SO cool, but there are hungry kids in this country and until all of them are fed idgaf about funding space exploration. you think the two are not connected except they are.",S
i just woke up i'm so relieved the artemis 2 crew is safe &lt;3,E
"The NASA astronauts have landed on Pacific waters hours ago aboard Artemis 2 spacecraft. It was landing by gravity at 40,000km/hr. US presidency Donald Trump has congratulated the mission. #newzThatGiveHead #newsBulleteen #geographyNewz #takeNickNews",N
Artemis 2 Re-entry Causes Moon Fatigue. Inner City Thugs Causing Back Fatigue. https://t.co/PcD7mI5NzZ,N
"@NASA Welcome home, #ArtemisII crew! 🇺🇸🫡 @NASA",N
"@GloriaS47480189 @haggy3625 @elonmusk Elon wasn't involved with Artemis 2, at all. Not one bit. What are you congratulating him for?",
"Wjat a historic moment for Mankind. 50 uears alart fro the last Apollo Mission to Artemis, what a remarkable milestone by @NASA
team. 

New age of Space war has just started. 

#Artemis2",E
"Welcome home, #ArtemisII crew! 🇺🇸 🫡",
"#ArtemisII astronauts return from #moon with splashdown to close out record-breaking #lunar voyage

https://t.co/zZVJg30sB5",N
"@elonmusk 'Artemis 2's return home' footage on ABC News, it's on Y/T. Look at time 2:54:04. Possible UAP right to left? Top and bottom.",
"@surajit_ghosh2 Moments like this.  It's exactly why America needs to keep our space program.  Those Australians see the USA flying by, not just the Artemis 2 capsule.  🇺🇸💪🏾🇺🇸",E
@KevinVuongxMP @grok Compare Canada’s contribution and investment into Artemis 2 vs the US.,
Ok now that Artemis 2 is over I would like to suggest everyone look into some of the radio transcripts from the Apollo missions if you haven’t already as there are some banger there in my opinion,N
"Welcome home, #ArtemisII crew!

I love science, mehhnn🥹🏅✨️",E
@atensnut His leadership brought  Artemis 2 to life and fruition! Around the Moon and home safe at 26000miles per hour to 19 miles per hour to success.  I cried watching a miracle.,E
Ordered more Artemis 2 stuff 😔,E
@ThePrimalDino We were stuck at 9 trips to the Moon for far too long.  Well done Artemis 2 (trip 10).,E
#ArtemisII  - I am very happy and proud about the success of this mission. However I think Spacex had set the bar high that this mission did not exceed. It’s like comparing MSDOS to Apple back in the day.,
"What a Re-Entry by Artemis and then Splashing 

#artemis #artemisii",N
"@ThePrimalDino And with all the SLS hype out there and watching the Artemis 2 launch with my own eyes, I now don’t wanna see it disappear and vanish, we need more SLS, don’t wanna see less :)",E
Rest in peace the artemis 2 astronauts #fishtanklive,
"@Austin_XRPL Artemis 2 went to the Moon.

BG123 is already on the Moon.
The Switch happened.
Payload delivered.

Artemis 2 touches down back to earth.

Trump tweets “worlds most powerful reset”.

What payload did Artemis 2 bring back from the Moon.

XRP.",
"@StarfieldGame @NASA @csa_asc @esa Artemis 2:
A load screen when entering the capsule
A load screen when leaving earth 
A load screen when re- entering the earth 
A load screen when leaving the capsule 🤣",C
@jzux @Avillani89 Watch some Artemis 2 coverage.,N
@CHDAngelMom I was distracted by the Artemis 2 return tonight,E
"@elonmusk ""to boldly go where no one has gone before"".......Artemis 2 crew: achievement unlocked",N
"#ArtemisII didn’t just take us farther into space; it reignited humanity’s curiosity. Today, we no longer look at space with nostalgia, but with data, questions, and anticipation. We’re better informed, better prepared, and fully tuned in to what the next missions will bring.",E
"@SpaceBasedFox fake, ai generated footage

artemis 2 obviously sent 4 people and theres only jeb in the picture",
"Welcome back🤩👍
👏👏👏👏👏
#Artemis2 #NASA",E
@HagmannReport @AliMayorkas Will you have Steve Quayle on to talk about Artemis 2 please ??,
"🚨🇺🇸🇺🇸🇺🇸🇺🇸🚀🛰️🦾👏🏻 
Welcome home, dear ones !!
#NASA   #ARTEMISII  #USA",E
@RealSteveQuayle @RealAlexJones Are you still  active on here ? And if so are you going to talk about Artemis 2?,N
"🇺🇲 ARTEMIS II CREW LAND BACK ON EARTH NASA PACIFIC OCEAN RECOVERY MOON TRIP #artemisii #moon #nasa #pacific #pacificocean #ocean  #usa #america 

https://t.co/EhXyRiQpcv",N
"Everything is awesome but lowkey, I had this question&amp; was discussing the same with a friend.
 
She said Artemis I was already tested &amp; it was a uncrewed flight. 
So I guess here it was like a load testing checking life support systems in space. 

#Spacetrip  #ArtemisII",N
NASA Artemis II mission returns safely to Earth after breaking human distance record set by Apollo 13 https://t.co/QJHEZw1JDB #ArtemisII #NASA #LunarFlyby #Orion #SpaceLaunchSystem #JeremyHansen #ReidWiseman #VictorGlover #ChristinaKoch #Artemis #MoonMission,N
"What does humanity actually gain from the Artemis 2 trip to the moon?

What does it add to us and what was the purpose of the trip?",N
@WmAG_V @grok where am when did the Artemis 2 mission begin,N
"Artemis 2 went to the Moon.

BG123 is already on the Moon.
The Switch happened.
Payload delivered.

Artemis 2 touches down back to earth.

Trump tweets “worlds most powerful reset”.

What payload dis Artemis 2 bring back from the Moon.

XRP.",
@sstarkerr why did the artemis 2 needed that extra turn to earth tho?,N
WAIT I WAS AT WORK DID ARTEMIS 2 GET HOME SAFE??,N
"This is the appropriate use of all caps, if you were wondering. 

#ArtemisII",N
@CarlsCreek42 Are you guys pulling the Artemis 2 out of the water?😃,N
When NASA had already successfully done multiple moon landing mission starting since 1969 and  they have this technology in 1969 then why most people saying on social media that this time ( Artemis 2) it’s very challenging when it was not even a moon landing mission . Were all other missions fake then ? Can anyone explain this .  #Artemis2,C
Artemis 2 venting liquid waste,N
